Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),AnalogTemp ADC_Read
48785,27.138431549072266,-1.4987702369689941,7.65186882019043,5.353435039520264,-0.04469745606184006,0.03618365526199341,0.009578026831150055,36.150001525878906,57.75,90.30000305175781,30.72833824157715,2026,3,28,9,1,28,29.359375,28.9334774017334,97006,14.4555025100708,51738,1.1129660606384277,0.3806343972682953,0.0,0.0,0.0,,,,,,,30.609375,30.59000015258789,17.729999542236328,,
49684,,1.5083470344543457,7.771578788757324,4.534617900848389,0.39057064056396484,0.4506993591785431,1.1025372743606567,24.75,65.4000015258789,85.94999694824219,30.72833824157715,,,,,,,29.3515625,28.93694496154785,97005,14.450624465942383,52373,,,0.0,0.0,0.0,,,,,,,30.4609375,30.510000228881836,17.770000457763672,,
50581,27.138431549072266,3.07415509223938,8.710105895996094,3.2178070545196533,0.06757830083370209,-0.052679143846035004,-0.11759687960147858,14.699999809265137,69.44999694824219,77.0999984741211,30.536645889282227,2026,3,28,9,1,30,29.3515625,28.93977928161621,97004,14.450756072998047,53123,0.0,0.0,0.0,0.0,0.0,,,,,,,30.3671875,30.469999313354492,17.81999969482422,,
51481,,1.8291701078414917,7.924807548522949,4.5154643058776855,-0.20539546012878418,-0.060128722339868546,-0.38737794756889343,22.5,68.55000305175781,80.55000305175781,30.58456802368164,,,,,,,29.359375,28.944503784179688,97004,14.461047172546387,53894,,,0.0,0.0,0.0,,,,,,,30.3671875,30.420000076293945,17.940000534057617,,
52378,27.138431549072266,-0.12449848651885986,8.69095230102539,6.066906929016113,0.16921178996562958,0.01915605366230011,-0.12345011532306671,30.149999618530273,61.79999923706055,89.0999984741211,30.872106552124023,2026,3,28,9,1,32,29.359375,28.947656631469727,97004,14.466232299804688,54794,0.0,0.0,0.0,0.0,0.0,,,,,,,30.3203125,30.440000534057617,18.0,,
53277,,-0.6177040338516235,7.4316020011901855,5.602431774139404,0.047890130430459976,0.0521470308303833,-0.16655124723911285,33.0,59.849998474121094,90.1500015258789,30.344955444335938,,,,,,,29.359375,28.94954490661621,97003,14.476396560668945,55077,,,0.0,0.0,0.0,,,,,,,30.25,30.299999237060547,18.010000228881836,,
54174,27.60657501220703,-0.8906430602073669,8.17380428314209,5.195417881011963,-0.11440420895814896,-0.12664279341697693,-0.3150106370449066,33.900001525878906,60.45000076293945,88.94999694824219,30.39287757873535,2026,3,28,9,1,33,29.359375,28.9508056640625,97004,14.486534118652344,55834,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.125,30.200000762939453,18.100000381469727,,
55073,,-0.15322890877723694,8.288725852966309,5.693411827087402,0.1926247626543045,0.03511942923069,0.25115713477134705,31.950000762939453,59.849998474121094,90.44999694824219,30.344955444335938,,,,,,,29.3671875,28.953012466430664,97004,14.501752853393555,56838,,,0.0,0.0,0.0,,,,,,,30.125,30.149999618530273,18.1200008392334,,
55970,27.60657501220703,0.8523358106613159,8.197746276855469,6.593631267547607,-0.5262593626976013,0.5938376188278198,-0.054807595908641815,26.850000381469727,63.0,91.19999694824219,30.72833824157715,2026,3,28,9,1,35,29.3671875,28.953954696655273,97003,14.521958351135254,57296,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,30.015625,30.09000015258789,18.149999618530273,,
56869,,-1.0965443849563599,5.453991413116455,7.623138427734375,-0.3602401912212372,-0.06438562273979187,0.05746815726161003,26.549999237060547,63.150001525878906,90.75,30.72833824157715,,,,,,,29.3671875,28.956161499023438,97003,14.53214168548584,58234,,,0.0,0.0,0.0,,,,,,,29.9140625,30.010000228881836,18.190000534057617,,
57766,27.138431549072266,-0.028730420395731926,5.827486991882324,7.953537940979004,0.1750650405883789,-0.0707709789276123,-0.10269773006439209,31.049999237060547,55.20000076293945,101.0999984741211,30.58456802368164,2026,3,28,9,1,37,29.3671875,28.958683013916016,97004,14.53730297088623,59040,0.0,0.0,0.0,0.0,0.0,,,,,,,29.890625,30.06999969482422,18.280000686645508,,
58666,,-0.014365210197865963,5.549759387969971,7.642292022705078,0.030862528830766678,-0.16761545836925507,-0.13089969754219055,27.899999618530273,54.150001525878906,103.5,31.0158748626709,,,,,,,29.3671875,28.96120262145996,97004,14.552543640136719,59081,,,0.0,0.0,0.0,,,,,,,30.0078125,30.229999542236328,18.329999923706055,,
59563,27.138431549072266,0.9097966551780701,6.866570472717285,7.115567684173584,0.11227575689554214,-0.009578026831150055,0.30809319019317627,26.549999237060547,58.95000076293945,95.4000015258789,30.6804141998291,2026,3,28,9,1,39,29.3671875,28.96340560913086,97004,14.552647590637207,59785,0.0,0.0,0.0,0.0,0.0,,,,,,,30.0546875,30.229999542236328,18.360000610351562,,
60462,,0.49320554733276367,7.177816867828369,6.172252178192139,-0.19634954631328583,-0.37513935565948486,0.33523091673851013,30.600000381469727,61.650001525878906,92.55000305175781,30.536645889282227,,,,,,,29.375,28.966243743896484,97005,14.562862396240234,60462,,,0.0,0.0,0.0,,,,,,,30.0390625,30.209999084472656,18.34000015258789,,
61359,27.138431549072266,0.7996633648872375,6.780379295349121,7.091625213623047,-0.09205547720193863,0.2091202437877655,-0.21284502744674683,27.149999618530273,61.04999923706055,95.25,30.6804141998291,2026,3,28,9,1,40,29.375,28.970022201538086,97005,14.563037872314453,60937,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,30.0390625,30.209999084472656,18.3700008392334,,
62258,,-1.886630892753601,5.669469833374023,7.800309181213379,-0.08886279910802841,-0.30223995447158813,-0.35811176896095276,34.95000076293945,54.599998474121094,95.55000305175781,30.58456802368164,,,,,,,29.375,28.97348976135254,97005,14.568241119384766,62090,,,0.0,0.0,0.0,,,,,,,30.03125,30.31999969482422,18.3700008392334,,
63155,27.60657501220703,-2.408566951751709,5.497087001800537,7.924807548522949,-0.0872664600610733,0.05001858249306679,0.04310112074017525,37.95000076293945,50.54999923706055,95.69999694824219,30.920028686523438,2026,3,28,9,1,42,29.375,28.976638793945312,97006,14.563344955444336,62317,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.1015625,30.399999618530273,18.290000915527344,,
64055,,-1.3646949529647827,5.353435039520264,8.24084186553955,-0.05587182193994522,-0.5613787770271301,0.032458867877721786,33.75,50.70000076293945,101.4000015258789,30.72833824157715,,,,,,,29.375,28.97916030883789,97006,14.573549270629883,62914,,,0.0,0.0,0.0,,,,,,,30.1640625,30.40999984741211,18.309999465942383,,
64952,27.60657501220703,1.656787633895874,6.378153324127197,7.694964408874512,0.02979830466210842,0.11812899261713028,0.4868830144405365,26.850000381469727,59.099998474121094,96.5999984741211,30.6804141998291,2026,3,28,9,1,44,29.3828125,28.982311248779297,97005,14.573694229125977,63429,0.0,0.0,0.0,0.0,0.0,,,,,,,30.15625,30.309999465942383,18.239999771118164,,
65851,,0.23942017555236816,2.6384103298187256,8.681375503540039,-0.39376330375671387,-0.2447717785835266,-1.2164093255996704,27.899999618530273,43.5,110.4000015258789,30.6804141998291,,,,,,,29.3828125,28.984832763671875,97005,14.578855514526367,64434,,,0.0,0.0,0.0,,,,,,,30.140625,30.420000076293945,18.309999465942383,,
66748,27.60657501220703,-0.40222588181495667,2.1308395862579346,8.791508674621582,0.14420251548290253,0.12504646182060242,-0.19528532028198242,30.600000381469727,31.049999237060547,112.6500015258789,30.488723754882812,2026,3,28,9,1,46,29.390625,28.987035751342773,97005,14.57391357421875,64728,0.0,0.0,0.0,0.0,0.0,,,,,,,30.3671875,30.56999969482422,18.43000030517578,,
67647,,-0.028730420395731926,2.121262788772583,9.888052940368652,-0.021284503862261772,-0.004256900865584612,-0.0691746324300766,31.200000762939453,28.200000762939453,112.94999694824219,30.536645889282227,,,,,,,29.390625,28.98955726623535,97004,14.574029922485352,65473,,,0.0,0.0,0.0,,,,,,,30.3671875,30.709999084472656,18.34000015258789,,
68544,27.60657501220703,0.047884032130241394,1.8339585065841675,9.552865028381348,-0.17027603089809418,-0.21603770554065704,0.10535828769207001,32.70000076293945,28.950000762939453,111.44999694824219,30.39287757873535,2026,3,28,9,1,48,29.3984375,28.992076873779297,97004,14.57918930053711,66081,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.484375,30.799999237060547,18.200000762939453,,
69444,,-0.2346317619085312,2.207453966140747,9.950302124023438,0.11759687960147858,-0.051082808524370193,-0.07981688529253006,31.049999237060547,29.100000381469727,113.0999984741211,30.872106552124023,,,,,,,29.3984375,28.99491310119629,97005,14.584367752075195,66338,,,0.0,0.0,0.0,,,,,,,30.5546875,30.8700008392334,18.100000381469727,,
70341,27.60657501220703,-0.11971008777618408,2.298433542251587,9.466673851013184,-0.017559714615345,-0.017027603462338448,0.25328558683395386,29.399999618530273,28.950000762939453,113.25,30.536645889282227,2026,3,28,9,1,49,29.3984375,28.996801376342773,97004,14.589497566223145,66963,0.0,0.0,0.0,0.0,0.0,,,,,,,30.640625,30.84000015258789,18.020000457763672,,
71240,,0.31124621629714966,1.9105730056762695,10.012551307678223,-0.029266193509101868,0.17666137218475342,-0.007449576165527105,30.299999237060547,30.299999237060547,112.6500015258789,30.872106552124023,,,,,,,29.3984375,28.99932289123535,97004,14.589614868164062,67226,,,0.0,0.0,0.0,,,,,,,30.65625,30.8799991607666,17.920000076293945,,
72137,27.60657501220703,-0.06703764945268631,2.0685901641845703,9.806650161743164,0.044165343046188354,0.07875265926122665,-0.18783575296401978,30.149999618530273,30.149999618530273,114.30000305175781,30.776260375976562,2026,3,28,9,1,51,29.40625,29.001842498779297,97004,14.589731216430664,68030,0.0,0.0,0.0,0.0,0.0,,,,,,,30.7265625,30.920000076293945,17.850000381469727,,
73036,,0.6033388376235962,2.3080103397369385,9.342175483703613,-0.11067941784858704,-0.030862528830766678,0.13462448120117188,27.75,31.049999237060547,113.4000015258789,30.72833824157715,,,,,,,29.3984375,29.00467872619629,97004,14.584819793701172,68577,,,0.0,0.0,0.0,,,,,,,30.7578125,30.90999984741211,17.829999923706055,,
73933,27.60657501220703,0.42616790533065796,1.259350061416626,9.672574996948242,-0.1548447608947754,0.025009291246533394,-0.37247878313064575,30.149999618530273,30.450000762939453,112.5,30.72833824157715,2026,3,28,9,1,53,29.40625,29.00657081604004,97004,14.589951515197754,68687,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,30.7578125,30.940000534057617,17.84000015258789,,
74832,,0.181959331035614,1.2832920551300049,10.213664054870605,0.09524815529584885,-0.018091827630996704,0.10855096578598022,31.350000381469727,29.850000381469727,112.3499984741211,30.6804141998291,,,,,,,29.40625,29.008773803710938,97004,14.579964637756348,69133,,,0.0,0.0,0.0,,,,,,,30.8046875,30.950000762939453,17.790000915527344,,
75730,27.60657501220703,0.6799532771110535,2.2457611560821533,9.294290542602539,-0.06704618781805038,-0.0697067454457283,-0.006385351065546274,28.950000762939453,35.849998474121094,112.19999694824219,31.0158748626709,2026,3,28,9,1,55,29.40625,29.011926651000977,97004,14.564982414245605,70041,0.0,0.0,0.0,0.0,0.0,,,,,,,30.8203125,30.989999771118164,17.770000457763672,,
76629,,0.009576806798577309,0.5315127968788147,9.75397777557373,-0.02075239084661007,0.09524815529584885,-0.1575053185224533,30.149999618530273,33.599998474121094,113.25,30.72833824157715,,,,,,,29.4140625,29.01570701599121,97004,14.560111999511719,70445,,,0.0,0.0,0.0,,,,,,,30.890625,31.1200008392334,17.790000915527344,,
77526,27.60657501220703,0.6751648783683777,0.6943184733390808,9.77791976928711,-0.011174364015460014,0.04895435646176338,0.0707709789276123,29.549999237060547,34.5,114.1500015258789,30.6804141998291,2026,3,28,9,1,57,29.4140625,29.017597198486328,97004,14.555154800415039,70620,0.0,0.0,0.0,0.0,0.0,,,,,,,30.984375,31.110000610351562,17.729999542236328,,
78425,,-0.15801730751991272,0.2968810200691223,9.782708168029785,-0.06066083535552025,0.04682590812444687,0.04363323003053665,28.950000762939453,34.650001525878906,111.44999694824219,30.6804141998291,,,,,,,29.421875,29.02106285095215,97004,14.550272941589355,71628,,,0.0,0.0,0.0,,,,,,,30.9921875,31.040000915527344,17.729999542236328,,
79322,27.60657501220703,0.10055647045373917,0.6033388376235962,9.66299819946289,-0.007981688715517521,0.025541404262185097,0.07289942353963852,30.600000381469727,35.70000076293945,112.6500015258789,30.6804141998291,2026,3,28,9,1,58,29.421875,29.024845123291016,97004,14.55549144744873,72051,0.0,0.0,0.0,0.0,0.0,,,,,,,30.9765625,31.0,17.700000762939453,,
80221,,-0.6033388376235962,-0.40701428055763245,9.619902610778809,-0.07768843322992325,0.10748674720525742,-0.010642251931130886,32.25,32.849998474121094,111.44999694824219,30.72833824157715,,,,,,,29.4140625,29.028308868408203,97004,14.54556655883789,72051,,,0.0,0.0,0.0,,,,,,,30.9765625,30.979999542236328,17.719999313354492,,
81118,27.60657501220703,-0.3256114423274994,0.3208230137825012,9.96945571899414,0.017559714615345,0.011174364015460014,-0.06491773575544357,30.149999618530273,33.150001525878906,111.75,30.72833824157715,2026,3,28,9,2,0,29.421875,29.031774520874023,97005,14.560856819152832,72789,0.0,0.0,0.0,0.0,0.0,,,,,,,31.015625,30.8700008392334,17.729999542236328,,
82018,,0.23942017555236816,0.2825157940387726,9.672574996948242,0.10110139101743698,-0.1755971610546112,-0.2931940257549286,30.149999618530273,30.149999618530273,112.94999694824219,30.72833824157715,,,,,,,29.421875,29.033349990844727,97004,14.571016311645508,72976,,,0.0,0.0,0.0,,,,,,,30.7890625,30.90999984741211,17.760000228881836,,
82915,27.60657501220703,0.31603461503982544,0.6129156351089478,9.653421401977539,0.2437075674533844,-0.09897294640541077,-0.8545728325843811,27.299999237060547,16.5,114.9000015258789,30.58456802368164,2026,3,28,9,2,2,29.4296875,29.034923553466797,97004,14.571089744567871,74052,0.0,0.0,0.0,0.0,0.0,,,,,,,30.9453125,31.139999389648438,17.690000534057617,,
83814,,0.6512228846549988,0.7182605266571045,10.036493301391602,0.18145038187503815,0.002128450432792306,0.042569007724523544,23.100000381469727,14.399999618530273,115.05000305175781,30.776260375976562,,,,,,,29.4296875,29.038074493408203,97004,14.571237564086914,74052,,,0.0,0.0,0.0,,,,,,,31.046875,31.170000076293945,17.649999618530273,,
84711,27.60657501220703,0.4884171485900879,1.2401964664459229,9.806650161743164,-0.05001858249306679,0.01383492723107338,0.09631238132715225,25.5,16.5,116.4000015258789,30.872106552124023,2026,3,28,9,2,4,29.4296875,29.04059410095215,97004,14.5713529586792,74181,0.0,0.0,0.0,0.0,0.0,,,,,,,30.9921875,31.079999923706055,17.6299991607666,,
85610,,-0.9385270476341248,1.7573440074920654,10.180145263671875,0.1559089869260788,-0.1931568682193756,-0.12025744467973709,30.299999237060547,23.100000381469727,112.3499984741211,30.872106552124023,,,,,,,29.4375,29.043746948242188,97004,14.586633682250977,74700,,,0.0,0.0,0.0,,,,,,,30.96875,30.920000076293945,17.649999618530273,,
86507,27.60657501220703,-0.5027823448181152,1.4748282432556152,10.204087257385254,0.019688164815306664,-0.06757830083370209,-0.44537824392318726,28.200000762939453,20.100000381469727,112.94999694824219,30.6804141998291,2026,3,28,9,2,6,29.4375,29.044689178466797,97004,14.566499710083008,75427,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.96875,30.959999084472656,17.649999618530273,,
87407,,-0.42616790533065796,1.460463047027588,9.437943458557129,-0.156973198056221,-0.05374337360262871,-0.10855096578598022,28.950000762939453,16.350000381469727,113.25,30.872106552124023,,,,,,,29.4375,29.048471450805664,97006,14.576762199401855,75560,,,0.0,0.0,0.0,,,,,,,30.9609375,30.93000030517578,17.600000381469727,,
88304,28.074718475341797,-0.06703764945268631,1.9153614044189453,9.763554573059082,-0.09524815529584885,-0.11280786246061325,-0.1383492648601532,25.200000762939453,19.649999618530273,115.19999694824219,30.6804141998291,2026,3,28,9,2,7,29.4375,29.050363540649414,97006,14.56676197052002,76099,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,30.8984375,30.8700008392334,17.639999389648438,,
89203,,-0.3447650372982025,1.5753847360610962,9.701305389404297,-0.1894320845603943,0.032458867877721786,-0.2655241787433624,24.450000762939453,12.0,113.0999984741211,30.6804141998291,,,,,,,29.453125,29.0538272857666,97007,14.577011108398438,76715,,,0.0,0.0,0.0,,,,,,,30.859375,30.989999771118164,17.709999084472656,,
90100,27.60657501220703,-0.2825157940387726,1.0869675874710083,10.02691650390625,0.09258759021759033,0.07715632766485214,-0.04522957280278206,20.549999237060547,10.199999809265137,115.5,30.776260375976562,2026,3,28,9,2,9,29.4453125,29.056346893310547,97007,14.567037582397461,77481,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.9375,30.93000030517578,17.760000228881836,,
90999,,-0.023942016065120697,1.1109095811843872,9.739612579345703,-0.020220277830958366,0.058532387018203735,0.005853238515555859,20.399999618530273,11.25,115.19999694824219,30.872106552124023,,,,,,,29.453125,29.05918312072754,97006,14.557083129882812,78048,,,0.0,0.0,0.0,,,,,,,30.953125,30.90999984741211,17.739999771118164,,
91896,28.074718475341797,-0.14844051003456116,1.3838485479354858,9.591172218322754,0.0015963377663865685,0.03671576827764511,-0.0521470308303833,20.850000381469727,11.699999809265137,114.30000305175781,30.536645889282227,2026,3,28,9,2,11,29.453125,29.062335968017578,97007,14.567317008972168,77835,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,31.1015625,31.059999465942383,17.760000228881836,,
92795,,-0.45010992884635925,1.1300631761550903,9.552865028381348,0.03831210732460022,-0.03299098089337349,0.13302814960479736,22.5,12.0,114.9000015258789,30.72833824157715,,,,,,,29.453125,29.064538955688477,97007,14.552288055419922,78624,,,0.0,0.0,0.0,,,,,,,31.1015625,31.049999237060547,17.700000762939453,,
93693,28.074718475341797,-0.23942017555236816,1.6136919260025024,9.246406555175781,-0.005853238515555859,0.04735802114009857,0.025541404262185097,22.950000762939453,12.75,115.19999694824219,30.72833824157715,2026,3,28,9,2,13,29.453125,29.067058563232422,97007,14.557446479797363,79207,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,31.1015625,31.219999313354492,17.700000762939453,,
94592,,-0.06703764945268631,1.4077905416488647,9.696516990661621,0.06332139670848846,-0.05959660932421684,-0.028201965615153313,21.149999618530273,13.5,115.94999694824219,30.776260375976562,,,,,,,29.4609375,29.069580078125,97008,14.572696685791016,79577,,,0.0,0.0,0.0,,,,,,,31.2265625,31.260000228881836,17.639999389648438,,
95489,27.60657501220703,0.07182604819536209,1.9536685943603516,9.38048267364502,-0.054807595908641815,0.03618365526199341,0.26871687173843384,22.350000381469727,15.600000381469727,116.8499984741211,31.0158748626709,2026,3,28,9,2,15,29.4609375,29.072101593017578,97007,14.582904815673828,79577,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,31.2109375,31.290000915527344,17.530000686645508,,
96388,,0.23942017555236816,1.9488801956176758,9.643844604492188,-0.28361600637435913,0.16708335280418396,-0.15111997723579407,24.149999618530273,17.100000381469727,115.5,30.872106552124023,,,,,,,29.46875,29.07367515563965,97007,14.582978248596191,80402,,,0.0,0.0,0.0,,,,,,,31.2265625,31.229999542236328,17.479999542236328,,
97285,27.60657501220703,-0.3208230137825012,2.63362193107605,9.299078941345215,-0.004256900865584612,-0.12823913991451263,-0.06491773575544357,24.0,16.200000762939453,115.94999694824219,30.872106552124023,2026,3,28,9,2,16,29.46875,29.0755672454834,97007,14.578020095825195,80326,1.1129660606384277,0.3806343972682953,0.0,0.0,0.0,,,,,,,31.1953125,31.25,17.420000076293945,,
98184,,0.3926490843296051,2.22660756111145,9.706093788146973,0.1580374389886856,-0.07183519750833511,-0.03511942923069,24.0,17.700000762939453,115.6500015258789,30.72833824157715,,,,,,,29.46875,29.07840347290039,97007,14.583197593688965,81166,,,0.0,0.0,0.0,,,,,,,31.2265625,31.280000686645508,17.350000381469727,,
99081,27.60657501220703,0.06703764945268631,2.250549554824829,9.481039047241211,-0.05587182193994522,0.007981688715517521,-0.06278928369283676,20.399999618530273,17.25,117.0,30.72833824157715,2026,3,28,9,2,18,29.4765625,29.080291748046875,97007,14.563104629516602,81632,0.0,0.0,0.0,0.0,0.0,,,,,,,31.2265625,30.979999542236328,17.290000915527344,,
99981,,0.3734954595565796,1.9776105880737305,9.169792175292969,-0.047890130430459976,0.0047890134155750275,-0.15058785676956177,20.100000381469727,15.600000381469727,115.80000305175781,30.39287757873535,,,,,,,29.46875,29.082813262939453,97008,14.553133964538574,81554,,,0.0,0.0,0.0,,,,,,,31.03125,30.979999542236328,17.280000686645508,,
100878,27.60657501220703,0.7948749661445618,2.762908697128296,9.715670585632324,-0.07768843322992325,-0.3527906537055969,-0.17825771868228912,18.299999237060547,13.649999618530273,116.55000305175781,30.920028686523438,2026,3,28,9,2,20,29.46875,29.084386825561523,97007,14.54311752319336,82580,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.9921875,30.969999313354492,17.25,,
101777,,0.8188169598579407,1.723825216293335,9.528923034667969,0.04363323003053665,0.04895435646176338,0.11919321864843369,14.699999809265137,12.149999618530273,118.3499984741211,30.39287757873535,,,,,,,29.4765625,29.086278915405273,97006,14.548251152038574,82660,,,0.0,0.0,0.0,,,,,,,30.953125,30.8700008392334,17.239999771118164,,
102674,28.074718475341797,-0.35434186458587646,2.4229321479797363,9.75397777557373,-0.038844216614961624,0.48102977871894836,1.4031809568405151,30.450000762939453,31.950000762939453,111.75,30.776260375976562,2026,3,28,9,2,22,29.46875,29.088796615600586,97006,14.518107414245605,83387,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,30.7734375,30.860000610351562,17.360000610351562,,
103573,,-1.139639973640442,0.9097966551780701,9.75397777557373,-0.3815247118473053,0.044165343046188354,1.008353352546692,28.950000762939453,43.79999923706055,109.6500015258789,30.776260375976562,,,,,,,29.484375,29.09226417541504,97005,14.503143310546875,83306,,,0.0,0.0,0.0,,,,,,,30.796875,30.739999771118164,17.34000015258789,,
104470,27.60657501220703,0.37828385829925537,1.173158884048462,9.188945770263672,0.16974391043186188,0.05001858249306679,0.010642251931130886,21.299999237060547,51.900001525878906,108.5999984741211,30.6804141998291,2026,3,28,9,2,24,29.484375,29.095413208007812,97005,14.483121871948242,83797,0.0,0.0,0.0,0.0,0.0,,,,,,,30.7109375,30.65999984741211,17.440000534057617,,
105370,,0.9193734526634216,2.4133553504943848,8.877699851989746,0.04150478169322014,0.021816615015268326,0.25381770730018616,19.950000762939453,53.25,108.0,30.872106552124023,,,,,,,29.484375,29.097305297851562,97005,14.468088150024414,84127,,,0.0,0.0,0.0,,,,,,,30.7109375,30.459999084472656,17.5,,
106267,28.074718475341797,-0.5410895943641663,1.2497732639312744,9.801861763000488,0.0872664600610733,-0.2080560177564621,0.035651542246341705,26.25,48.29999923706055,108.0,30.58456802368164,2026,3,28,9,2,25,29.4765625,29.097305297851562,97004,14.442890167236328,84965,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.4765625,30.510000228881836,17.649999618530273,,
107166,,-0.8427590131759644,1.867477297782898,9.710882186889648,0.0862022414803505,-0.038844216614961624,-0.14952364563941956,27.149999618530273,47.70000076293945,106.3499984741211,30.920028686523438,,,,,,,29.484375,29.09856605529785,97003,14.427828788757324,85304,,,0.0,0.0,0.0,,,,,,,30.546875,30.450000762939453,17.75,,
108063,28.074718475341797,-1.4844050407409668,1.2641384601593018,9.476250648498535,-0.03990844264626503,0.02234872803092003,0.032458867877721786,31.200000762939453,46.95000076293945,107.55000305175781,30.72833824157715,2026,3,28,9,2,27,29.484375,29.099193572998047,97004,14.412742614746094,85647,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.4921875,30.329999923706055,17.809999465942383,,
108962,,-1.1204863786697388,1.5849615335464478,9.141061782836914,0.13409237563610077,-0.18357884883880615,0.2649920582771301,31.049999237060547,45.599998474121094,106.19999694824219,30.72833824157715,,,,,,,29.484375,29.101715087890625,97004,14.417899131774902,85390,,,0.0,0.0,0.0,,,,,,,30.2734375,30.280000686645508,17.860000610351562,,
109859,27.60657501220703,-1.479616641998291,1.455674648284912,9.758766174316406,0.13462448120117188,0.2761664092540741,0.11812899261713028,28.799999237060547,48.599998474121094,105.9000015258789,30.72833824157715,2026,3,28,9,2,29,29.4921875,29.103290557861328,97005,14.42300796508789,85906,0.0,0.0,0.0,0.0,0.0,,,,,,,30.3125,30.290000915527344,17.93000030517578,,
110758,,-2.7102363109588623,0.9385270476341248,9.634267807006836,-0.2245515137910843,-0.13089969754219055,-0.10535828769207001,33.75,46.95000076293945,104.25,30.72833824157715,,,,,,,29.484375,29.104236602783203,97006,14.448246002197266,86515,,,0.0,0.0,0.0,,,,,,,30.3671875,30.399999618530273,18.010000228881836,,
111656,28.074718475341797,-1.4939818382263184,0.8810662031173706,9.299078941345215,-0.06757830083370209,0.12877124547958374,-0.0697067454457283,32.25,44.25,106.80000305175781,30.920028686523438,2026,3,28,9,2,31,29.4921875,29.105810165405273,97005,14.448319435119629,86253,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.3671875,30.420000076293945,18.09000015258789,,
112555,,-1.1300631761550903,0.35434186458587646,9.787496566772461,0.0005321126081980765,0.030330417677760124,0.011174364015460014,30.299999237060547,41.400001525878906,109.5,30.536645889282227,,,,,,,29.4921875,29.108016967773438,97005,14.45849895477295,87045,,,0.0,0.0,0.0,,,,,,,30.453125,30.389999389648438,18.170000076293945,,
113452,27.60657501220703,-0.8954314589500427,2.1164743900299072,9.418789863586426,-0.011706477031111717,-0.30330419540405273,-0.09205547720193863,30.600000381469727,48.29999923706055,105.44999694824219,30.872106552124023,2026,3,28,9,2,33,29.4921875,29.109905242919922,97006,14.47874927520752,87045,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,30.390625,30.3799991607666,18.110000610351562,,
